filename_stem,reviewer_packet,annotation_id,annotated_text,start,end,paragraph,document_id_internal,entity_position,error_code,error_category,field_code,subrule,rule_combination_valid,validation_issue,is_unique_mode,status,related_to,related_text,related_key,annotation_json_path,effective_error_code,effective_error_category,effective_field_code,effective_subrule,effective_rule_combination_valid,include_in_analysis,resolution_action,resolution_source,review_note,human_decision,corrected_error_code,corrected_field_code,invalid_combination_policy
BnF_032_23,4,5167,que conozco,1802,1813,s1p1,11,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5168,y todas,1815,1822,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5169,"magueyes, y",1870,1881,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5172,"nietos, se",1941,1951,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5173,"codicie, cuando",2005,2020,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5174,"regidor, y",2050,2060,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5175,principales,2077,2088,s1p1,11,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5176,que aclarasen,2160,2173,s1p1,11,1,e_6,Cambios,f_662,Deleción,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_662,Deleción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5177,"juramento, y",2178,2190,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5178,dije,2199,2203,s1p1,11,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5179,"verdad, y",2230,2239,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5183,les,2240,2243,s1p1,11,1,e_6,Cambios,f_61,Inserción,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5185,esta mi autoridad,2283,2300,s1p1,11,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5186,Juo,2322,2325,s1p1,11,1,e_3,Abreviaturas,f_31,Expansión completa,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5187,Juo,2348,2351,s1p1,11,1,e_3,Abreviaturas,f_31,Expansión completa,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5188,"Miscoatle, viejo",2326,2342,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5189,"Ramírez, y",2352,2362,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5190,Franco,2369,2375,s1p1,11,1,e_3,Abreviaturas,f_31,Expansión completa,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5191,Franco,2418,2424,s1p1,11,1,e_3,Abreviaturas,f_31,Expansión completa,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5192,Cozamalci,2376,2385,s1p1,11,1,e_2,Filológicas - instrucciones,f_2222226,No modificar otros idiomas,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_2222226,No modificar otros idiomas,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5197,y a,2387,2390,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5198,y a,2436,2439,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5199,"Tochile, y",2394,2404,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5200,y aquí,2501,2507,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5202,esno,2587,2591,s1p1,11,1,e_3,Abreviaturas,f_31,Expansión completa,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5205,"majestad, y",2598,2609,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5206,entender,2619,2627,s1p1,11,1,e_6,Cambios,f_66664,Otros,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_66664,Otros,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5207,"están, y",2655,2663,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5212,el,2711,2713,s1p1,11,1,e_6,Cambios,f_61,Inserción,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5214,"magueyes, que",2748,2761,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5215,perturbe,2771,2779,s1p1,11,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5227,"nadie, y",2780,2788,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5229,"verdad, y",2928,2937,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5231,por eso,2942,2949,s1p1,11,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5231,por eso,2942,2949,s1p1,11,1,e_6,Cambios,f_662,Deleción,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_6,Cambios,f_662,Deleción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5232,"tomase, y",3094,3103,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5233,"magueyes, y",3117,3128,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5235,"magueyes, y",3192,3203,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5237,"nadie, y",3220,3228,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5238,"verdad, va",3241,3251,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_032_23,4,5239,"todo, los",3252,3261,s1p1,11,1,e_4,Puntuación,f_442,"Coma (,)",True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_23_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5241,Alejandro Báez,11,25,s1p1,12,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5243,de este,59,66,s1p1,12,1,e_3,Abreviaturas,f_332,"Excepciones (desto/a/os, dello/a/os)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_3,Abreviaturas,f_332,"Excepciones (desto/a/os, dello/a/os)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5244,de este,523,530,s1p1,12,1,e_3,Abreviaturas,f_332,"Excepciones (desto/a/os, dello/a/os)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_3,Abreviaturas,f_332,"Excepciones (desto/a/os, dello/a/os)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5247,"pueblo,",73,80,s1p1,12,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5249,conseguir,96,105,s1p1,12,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5250,intención,114,123,s1p1,12,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5253,"levantados, y",196,209,s1p1,12,1,e_4,Puntuación,f_442,"Coma (,)",True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5254,y,194,195,s1p1,12,1,e_6,Cambios,f_662,Deleción,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,f_662,Deleción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5255,y,345,346,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5256,y,376,377,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5257,y,403,404,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5258,y,429,430,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5259,y,500,501,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5260,y,566,567,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5261,y,707,708,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5262,y,718,719,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5263,y,734,735,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5264,y,827,828,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5265,y,843,844,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5267,y,974,975,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5268,y,986,987,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5269,y,1041,1042,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5270,y,1074,1075,s1p1,12,1,e_6,Cambios,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5271,y,26,27,s1p1,12,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5272,y,81,82,s1p1,12,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_075_026,4,5273,y,124,125,s1p1,12,1,e_6,Cambios,f_6663,Sustitución,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_026_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
