filename_stem,filename,archive,reviewer_packet,model,annotation_json_path,modernised_txt_path,pre_modernisation_txt_path,annotations_legend_path,entities_legend_path,annotation_json_found,modernised_txt_found,pre_modernisation_txt_found,modernised_txt_in_export,annotations_legend_found,entities_legend_found,reviewer_name,modernised_text_available,n_modernised_tokens,n_modernised_characters,n_modernised_characters_without_whitespace,n_modernised_lines,pre_modernisation_text_available,n_pre_modernisation_tokens,n_pre_modernisation_characters,n_pre_modernisation_characters_without_whitespace,n_pre_modernisation_lines,token_count_method,feature_status,token_count_change,character_count_change,token_count_change_pct,character_count_change_pct,n_recorded_annotations,n_recorded_assignments,n_included_assignments,n_included_annotations,n_excluded_assignments,n_originally_invalid_assignments,n_corrected_assignments,n_accepted_invalid_assignments,review_data_status,included_annotations_per_1000_tokens,included_assignments_per_1000_tokens
BnF_119-148_33,BnF_119-148_33_GT.txt,bnf_119-148,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_33_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_119-148_33/BnF_119-148_33_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,558,3121,2564,1,True,559,2996,2447,35,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-1,125,-0.1788908765652951,4.172229639519359,47,48,48,47,0,0,0,0,reviewed_with_annotations,84.2293906810036,86.0215053763441
AGI_PATRONATO_181_R13_2,AGI_PATRONATO_181_R13_2_GT.txt,agi_patronato,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_181_R13_2_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_181_R13_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGI_PATRONATO_181_R13_2/AGI_PATRONATO_181_R13_2_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,312,1782,1471,1,True,325,1751,1418,35,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-13,31,-4.0,1.770416904625928,5,5,5,5,0,0,0,0,reviewed_with_annotations,16.025641025641026,16.025641025641026
BnF_030_20,BnF_030_20_GT.txt,bnf_030,7,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_20_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_20_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_030_20/BnF_030_20_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,71,362,291,11,True,71,364,288,12,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-2,0.0,-0.5494505494505495,7,7,7,7,0,0,0,0,reviewed_with_annotations,98.59154929577464,98.59154929577464
BnF_111_22,BnF_111_22_GT.txt,bnf_111,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_111_22_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_111_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_111_22/BnF_111_22_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,569,2869,2301,1,True,572,2664,2090,62,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,205,-0.5244755244755245,7.695195195195195,29,36,36,29,0,0,0,0,reviewed_with_annotations,50.966608084358526,63.2688927943761
BnF_112_04,BnF_112_04_GT.txt,bnf_112,7,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_04_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_112_04/BnF_112_04_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,277,1473,1166,39,True,277,1478,1170,39,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-5,0.0,-0.3382949932341001,66,72,72,66,0,0,0,0,reviewed_with_annotations,238.26714801444044,259.927797833935
AGN_HospJesus_c205_exp041_04,AGN_HospJesus_c205_exp041_04_GT.txt,agn_hospjesus,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c205_exp041_04_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c205_exp041_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/AGN_HospJesus_c205_exp041_04/AGN_HospJesus_c205_exp041_04_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,142,744,603,1,True,147,704,554,18,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,40,-3.4013605442176877,5.681818181818182,22,22,22,22,0,0,0,0,reviewed_with_annotations,154.9295774647887,154.9295774647887
BnF_113_25,BnF_113_25_GT.txt,bnf_113,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_113_25_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_113_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_113_25/BnF_113_25_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,598,2916,2319,1,True,587,2691,2095,61,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,11,225,1.8739352640545144,8.361204013377927,9,9,9,9,0,0,0,0,reviewed_with_annotations,15.050167224080267,15.050167224080267
utblac_JGI_XXIV-11_Justlahuaca_57,utblac_JGI_XXIV-11_Justlahuaca_57_GT.txt,utblac_jgi,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_JGI_XXIV-11_Justlahuaca_57_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_JGI_XXIV-11_Justlahuaca_57_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/utblac_JGI_XXIV-11_Justlahuaca_57/utblac_JGI_XXIV-11_Justlahuaca_57_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,307,1690,1384,1,True,317,1708,1356,50,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-10,-18,-3.154574132492113,-1.053864168618267,2,2,2,2,0,0,0,0,reviewed_with_annotations,6.514657980456026,6.514657980456026
utblac_gg_mss_g62_duplicated_09,utblac_gg_mss_g62_duplicated_09_GT.txt,utblac_gg,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_gg_mss_g62_duplicated_09_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_gg_mss_g62_duplicated_09_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/utblac_gg_mss_g62_duplicated_09/utblac_gg_mss_g62_duplicated_09_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,215,1138,924,1,True,228,1149,912,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-13,-11,-5.701754385964912,-0.9573542210617928,11,12,12,11,0,0,0,0,reviewed_with_annotations,51.16279069767442,55.81395348837209
BnF_111_20,BnF_111_20_GT.txt,bnf_111,8,GPT OSS 120B · 8 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_20_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_20_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_111_20/BnF_111_20_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,459,2333,1868,59,True,462,2335,1867,58,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,-2,-0.6493506493506493,-0.0856531049250535,109,115,115,109,0,0,0,0,reviewed_with_annotations,237.47276688453158,250.54466230936816
utblac_JGI_XXIII-13_Atlatlauhca_03,utblac_JGI_XXIII-13_Atlatlauhca_03_GT.txt,utblac_jgi,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_JGI_XXIII-13_Atlatlauhca_03_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_JGI_XXIII-13_Atlatlauhca_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/utblac_JGI_XXIII-13_Atlatlauhca_03/utblac_JGI_XXIII-13_Atlatlauhca_03_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,63,365,303,1,True,64,372,308,14,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-1,-7,-1.5625,-1.881720430107527,4,4,4,4,0,0,0,0,reviewed_with_annotations,63.49206349206349,63.49206349206349
AGN_Inquisicion_v1570A_exp134_fs159-160v_04,AGN_Inquisicion_v1570A_exp134_fs159-160v_04_GT.txt,agn_inquisicion,8,GPT OSS 120B · 8 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1570A_exp134_fs159-160v_04_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1570A_exp134_fs159-160v_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/AGN_Inquisicion_v1570A_exp134_fs159-160v_04/AGN_Inquisicion_v1570A_exp134_fs159-160v_04_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,10,53,44,3,True,10,53,43,3,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,0,0.0,0.0,3,3,3,3,0,0,0,0,reviewed_with_annotations,300.0,300.0
BnF_394_10,BnF_394_10_GT.txt,bnf_394,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_394_10_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_394_10_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_394_10/BnF_394_10_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,502,2664,2163,1,True,503,2443,1929,52,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-1,221,-0.198807157057654,9.04625460499386,16,16,16,16,0,0,0,0,reviewed_with_annotations,31.872509960159363,31.872509960159363
BnF_111_21,BnF_111_21_GT.txt,bnf_111,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_21_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_21_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_111_21/BnF_111_21_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,494,2684,2191,1,True,508,2507,1997,67,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-14,177,-2.755905511811024,7.060231352213801,27,27,27,27,0,0,0,0,reviewed_with_annotations,54.655870445344135,54.655870445344135
utblac_eog_v_41_orig_03,utblac_eog_v_41_orig_03_GT.txt,utblac_eog,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_eog_v_41_orig_03_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_eog_v_41_orig_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/utblac_eog_v_41_orig_03/utblac_eog_v_41_orig_03_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,166,944,779,1,True,176,959,782,23,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-10,-15,-5.681818181818182,-1.5641293013555788,6,6,6,6,0,0,0,0,reviewed_with_annotations,36.144578313253014,36.144578313253014
AGN_Marina_v002_exp024_005,AGN_Marina_v002_exp024_005_GT.txt,agn_marina,8,GPT OSS 120B · 8 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v002_exp024_005_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v002_exp024_005_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/AGN_Marina_v002_exp024_005/AGN_Marina_v002_exp024_005_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,110,644,527,21,True,109,571,456,22,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,1,73,0.9174311926605504,12.784588441331,6,6,6,6,0,0,0,0,reviewed_with_annotations,54.54545454545454,54.54545454545454
AGI_CONTRATACION_1089_N8_176,AGI_CONTRATACION_1089_N8_176_GT.txt,agi_contratacion,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGI_CONTRATACION_1089_N8_176_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGI_CONTRATACION_1089_N8_176_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/AGI_CONTRATACION_1089_N8_176/AGI_CONTRATACION_1089_N8_176_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,206,1148,943,1,True,232,1128,890,44,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-26,20,-11.20689655172414,1.773049645390071,20,24,24,20,0,0,0,0,reviewed_with_annotations,97.08737864077669,116.50485436893204
BnF_032_15,BnF_032_15_GT.txt,bnf_032,8,GPT OSS 120B · 8 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_032_15_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_032_15_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_032_15/BnF_032_15_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,12,59,48,3,True,12,61,48,3,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-2,0.0,-3.278688524590164,4,5,5,4,0,0,0,0,reviewed_with_annotations,333.3333333333333,416.6666666666667
BnF_394_05,BnF_394_05_GT.txt,bnf_394,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_394_05_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_394_05_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_394_05/BnF_394_05_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,29,157,129,1,True,30,142,111,4,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-1,15,-3.333333333333333,10.56338028169014,2,2,2,2,0,0,0,0,reviewed_with_annotations,68.9655172413793,68.9655172413793
BnF_119-148_16,BnF_119-148_16_GT.txt,bnf_119-148,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_119-148_16_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_119-148_16_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_119-148_16/BnF_119-148_16_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,223,1291,1069,1,True,233,1293,1058,18,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-10,-2,-4.291845493562231,-0.1546790409899458,7,9,9,7,0,0,0,0,reviewed_with_annotations,31.390134529147982,40.35874439461883
AGS_CE_RG_L379_05,AGS_CE_RG_L379_05_GT.txt,ags_ce,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_05_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_05_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/AGS_CE_RG_L379_05/AGS_CE_RG_L379_05_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,189,1062,874,1,True,199,1071,866,37,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-10,-9,-5.025125628140704,-0.8403361344537815,3,3,3,3,0,0,0,0,reviewed_with_annotations,15.873015873015872,15.873015873015872
BnF_117_15,BnF_117_15_GT.txt,bnf_117,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_117_15_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_117_15_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_117_15/BnF_117_15_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,136,728,593,1,True,139,676,531,18,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,52,-2.158273381294964,7.6923076923076925,2,2,2,2,0,0,0,0,reviewed_with_annotations,14.705882352941176,14.705882352941176
utblac_gg_mss_g62_duplicated_03,utblac_gg_mss_g62_duplicated_03_GT.txt,utblac_gg,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_gg_mss_g62_duplicated_03_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/utblac_gg_mss_g62_duplicated_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/utblac_gg_mss_g62_duplicated_03/utblac_gg_mss_g62_duplicated_03_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,184,1100,917,1,True,187,1078,875,42,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,22,-1.6042780748663104,2.0408163265306123,11,11,11,11,0,0,0,0,reviewed_with_annotations,59.78260869565218,59.78260869565218
AGN_Tierras_v039-2_exp003_41,AGN_Tierras_v039-2_exp003_41_GT.txt,agn_tierras,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_Tierras_v039-2_exp003_41_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/AGN_Tierras_v039-2_exp003_41_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/AGN_Tierras_v039-2_exp003_41/AGN_Tierras_v039-2_exp003_41_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,184,1003,820,1,True,195,1018,820,32,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-11,-15,-5.641025641025641,-1.4734774066797642,14,15,15,14,0,0,0,0,reviewed_with_annotations,76.08695652173914,81.52173913043478
BnF_266_10,BnF_266_10_GT.txt,bnf_266,8,Llama 3.3 70B · 12 000 TPM,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_266_10_GT_moderno.ann.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_266_10_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_266_10/BnF_266_10_GT.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Flor,True,800,4361,3562,1,True,830,4324,3468,81,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-30,37,-3.614457831325301,0.8556891766882516,40,48,48,40,0,0,0,0,reviewed_with_annotations,50.0,60.0
utblac_wbs_1433_duplicated_1,utblac_wbs_1433_duplicated_1_GT.txt,utblac_wbs,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_wbs_1433_duplicated_1_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_wbs_1433_duplicated_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/utblac_wbs_1433_duplicated_1/utblac_wbs_1433_duplicated_1_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,544,3119,2576,1,True,580,3221,2628,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-36,-102,-6.206896551724138,-3.166718410431544,19,22,22,19,0,0,0,0,reviewed_with_annotations,34.9264705882353,40.44117647058824
